slug	source	base_url
pernis-apivorus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
petrochelidon-ariel	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petrochelidon-fulva	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
petrochelidon-nigricans	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petroica-boodang	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petroica-goodenovii	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petroica-phoenicea	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petroica-rodinogaster	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petroica-rosea	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
petronia-petronia	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
peucaea-aestivalis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
pezoporus-wallicus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
phaethon-aethereus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phaethon-lepturus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
phaetusa-simplex	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
phalacrocorax-carbo	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phalaropus-fulicarius	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phalaropus-lobatus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phalaropus-tricolor	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phaps-chalcoptera	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
phaps-elegans	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
philemon-citreogularis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
philemon-corniculatus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
phoeniconaias-minor	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phoenicopterus-chilensis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phoenicopterus-roseus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phoenicopterus-ruber	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phoenicurus-leucocephalus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phoenicurus-ochruros	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phoenicurus-phoenicurus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylidonyris-niger	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
phylidonyris-novaehollandiae	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
phylidonyris-pyrrhopterus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
phylloscopus-bonelli	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylloscopus-borealis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-collybita	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylloscopus-coronatus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-fuscatus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-griseolus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-humei	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-ibericus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylloscopus-inornatus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylloscopus-nitidus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-orientalis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-plumbeitarsus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-proregulus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylloscopus-schwarzi	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-sibilatrix	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
phylloscopus-tenellipes	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-trochiloides	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
phylloscopus-trochilus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pica-hudsonia	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
pica-pica	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pica-serica	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
picoides-tridactylus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
picus-canus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
picus-sharpei	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
picus-viridis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pionites-melanocephalus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pionus-maximiliani	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pionus-menstruus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pionus-senilis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
platalea-ajaja	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
platalea-leucorodia	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
platycercus-adscitus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
platycercus-elegans	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
platycercus-eximius	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
plectorhyncha-lanceolata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
plectrophenax-nivalis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
plegadis-falcinellus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
ploceus-cucullatus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
ploceus-melanocephalus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
ploceus-velatus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pluvialis-apricaria	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pluvialis-dominica	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pluvialis-fulva	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
podargus-strigoides	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
podiceps-auritus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
podiceps-cristatus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
podiceps-grisegena	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
poecile-carolinensis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
poecile-montanus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
poecile-palustris	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
poicephalus-flavifrons	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
poicephalus-meyeri	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
poicephalus-senegalus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
polytelis-anthopeplus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
polytelis-swainsonii	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pomatostomus-ruficeps	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pomatostomus-superciliosus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pomatostomus-temporalis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
poodytes-gramineus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
porphyrio-martinica	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
porphyrio-melanotus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
porphyrio-poliocephalus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
porphyrio-porphyrio	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
porzana-porzana	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
progne-elegans	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
protonotaria-citrea	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
prunella-collaris	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
prunella-modularis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
prunella-montanella	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psephotus-haematonotus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
psephotus-varius	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
psiloscops-flammeolus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
psittacara-erythrogenys	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
psittacara-finschi	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
psittacara-holochlorus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psittacara-leucophthalmus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psittacara-mitratus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
psittacara-wagleri	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
psittacula-alexandri	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psittacula-columboides	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
psittacula-cyanocephala	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psittacula-eupatria	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psittacula-himalayana	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
psittacula-krameri	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
psittacus-erithacus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
psophodes-olivaceus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pterocles-alchata	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pterocles-orientalis	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pterodroma-cervicalis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pterodroma-cookii	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pterodroma-inexpectata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
ptilinopus-regina	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
ptilonorhynchus-violaceus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
ptilotula-fusca	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
ptilotula-ornata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
ptilotula-penicillata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
ptyonoprogne-rupestris	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
puffinus-puffinus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
purnella-albifrons	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pycnonotus-jocosus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pycnonotus-leucotis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
pycnoptilus-floccosus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pyrocephalus-rubinus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
pyrrhocorax-graculus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
pyrrhocorax-pyrrhocorax	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pyrrholaemus-brunneus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pyrrholaemus-sagittatus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
pyrrhula-pyrrhula	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pyrrhura-frontalis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
pyrrhura-molinae	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
pyrrhura-rupicola	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
quelea-quelea	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
quiscalus-major	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
radjah-radjah	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
rallus-aquaticus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
rallus-crepitans	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
rallus-elegans	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
ramphastos-sulfuratus	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
ramphocelus-carbo	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
recurvirostra-avosetta	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
regulus-ignicapilla	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
regulus-regulus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
remiz-pendulinus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
rhea-americana	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
rhipidura-albiscapa	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
rhipidura-leucophrys	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
rhipidura-rufifrons	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
rhodospiza-obsoleta	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
rhodostethia-rosea	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
rissa-tridactyla	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
rostrhamus-sociabilis	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
saxicola-maurus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
saxicola-rubetra	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
saxicola-rubicola	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
saxicola-stejnegeri	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
scolopax-minor	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
scolopax-rusticola	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
scythrops-novaehollandiae	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
selasphorus-calliope	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
sericornis-frontalis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
sericornis-magnirostra	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
serinus-canaria	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
serinus-pusillus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
serinus-serinus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
setophaga-aestiva	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
setophaga-chrysoparia	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
setophaga-citrina	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
setophaga-discolor	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
setophaga-dominica	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
setophaga-kirtlandii	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
setophaga-magnolia 2	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sicalis-flaveola	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sitta-europaea	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
sitta-pusilla	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
smicrornis-brevirostris	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
somateria-mollissima	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
somateria-spectabilis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
spatula-cyanoptera	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
spatula-platalea	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
spatula-puna	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
spatula-querquedula	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
spectrogram	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
spermestes-cucullata	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
sphecotheres-vieilloti	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
spindalis-zena	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
spinus-magellanicus	switzerland	https://raw.githubusercontent.com/theskyisthelimit/AvianVisitors/europe-illustrations/avian/assets/illustrations
spinus-spinus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
stagonopleura-bella	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
stercorarius-antarcticus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
stercorarius-longicaudus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
stercorarius-maccormicki	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
stercorarius-parasiticus	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
stercorarius-pomarinus	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
stercorarius-skua	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sterna-dougallii	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sterna-paradisaea	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
sterna-striata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
sterna-vittata	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
sternula-albifrons	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
sternula-antillarum	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
stipiturus-malachurus	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
stizoptera-bichenovii	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
strepera-graculina	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
strepera-versicolor	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
streptopelia-chinensis	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
streptopelia-orientalis	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
streptopelia-roseogrisea	gb-eng	https://raw.githubusercontent.com/lloydalexporter/AvianAssets_GB-ENG/main/illustrations
streptopelia-turtur	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
streptoprocne-zonaris	florida	https://raw.githubusercontent.com/SupraBitKid/AvianVisitors/avian-visitors/avian/assets/illustrations
strix-aluco	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
struthidea-cinerea	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
sturnus-unicolor	iberia	https://raw.githubusercontent.com/RoqueAlonso/AvianVisitors/iberia-illustrations/avian/assets/illustrations
sugomel-nigrum	canberra-act	https://raw.githubusercontent.com/opurtell/AvianVisitorsACT/main/avian/assets/illustrations
